sentiment,full_text,cleaning,case_folding,tokenize,stopword_removal,stemming
2,@hujanpetir8888 maybe lagi bermain di nikel soalnya kan sekarang lagi gencar banget mobil listrik,maybe lagi bermain di nikel soalnya kan sekarang lagi gencar banget mobil listrik,maybe lagi bermain di nikel soalnya kan sekarang lagi gencar banget mobil listrik,"['maybe', 'lagi', 'bermain', 'di', 'nikel', 'soalnya', 'kan', 'sekarang', 'lagi', 'gencar', 'banget', 'mobil', 'listrik']","['maybe', 'bermain', 'nikel', 'gencar']",maybe main nikel gencar
2,@tokotanX bener bgt. hanya dg alasan itu saja sptnya sdh cukup untuk berpihak pd 01. anies pro dg pemberian subsidi utk transportasi umum. bukan malah memberi subsidi mobil listrik yg hanya dinikmati orang berduit.,bener bgt hanya dg alasan itu saja sptnya sdh cukup untuk berpihak pd  anies pro dg pemberian subsidi utk transportasi umum bukan malah memberi subsidi mobil listrik yg hanya dinikmati orang berduit,bener bgt hanya dg alasan itu saja sptnya sdh cukup untuk berpihak pd  anies pro dg pemberian subsidi utk transportasi umum bukan malah memberi subsidi mobil listrik yg hanya dinikmati orang berduit,"['bener', 'bgt', 'hanya', 'dg', 'alasan', 'itu', 'saja', 'sptnya', 'sdh', 'cukup', 'untuk', 'berpihak', 'pd', 'anies', 'pro', 'dg', 'pemberian', 'subsidi', 'utk', 'transportasi', 'umum', 'bukan', 'malah', 'memberi', 'subsidi', 'mobil', 'listrik', 'yg', 'hanya', 'dinikmati', 'orang', 'berduit']","['alasan', 'sptnya', 'berpihak', 'pd', 'pro', 'pemberian', 'transportasi', 'dinikmati', 'berduit']",alas sptnya pihak pd pro beri transportasi nikmat duit
2,@islah_bahrawi @G4b0nGOKU Bang gue main ke kantor dong @islah_bahrawi temen2 lu sp tau mau pilah pilih mobil listrik,Bang gue main ke kantor dong  temen lu sp tau mau pilah pilih mobil listrik,bang gue main ke kantor dong  temen lu sp tau mau pilah pilih mobil listrik,"['bang', 'gue', 'main', 'ke', 'kantor', 'dong', 'temen', 'lu', 'sp', 'tau', 'mau', 'pilah', 'pilih', 'mobil', 'listrik']","['kantor', 'temen', 'sp', 'pilah']",kantor temen sp pilah
2,@NyankoPtr @tubirfess Kalian ngeh jg ga sih adanya pembangunan cabang dan pabrik mobil listrik dan motor listrik? Tau gak kl pak Jokowi yg minta? Supaya apa? Supaya kita gak jual nikel dengan harga lebih murah. Org luar mau dpt nikel? Ya bangun pabrik di sini! Efeknya apa? Lapangan kerjanya naik,Kalian ngeh jg ga sih adanya pembangunan cabang dan pabrik mobil listrik dan motor listrik Tau gak kl pak Jokowi yg minta Supaya apa Supaya kita gak jual nikel dengan harga lebih murah Org luar mau dpt nikel Ya bangun pabrik di sini Efeknya apa Lapangan kerjanya naik,kalian ngeh jg ga sih adanya pembangunan cabang dan pabrik mobil listrik dan motor listrik tau gak kl pak jokowi yg minta supaya apa supaya kita gak jual nikel dengan harga lebih murah org luar mau dpt nikel ya bangun pabrik di sini efeknya apa lapangan kerjanya naik,"['kalian', 'ngeh', 'jg', 'ga', 'sih', 'adanya', 'pembangunan', 'cabang', 'dan', 'pabrik', 'mobil', 'listrik', 'dan', 'motor', 'listrik', 'tau', 'gak', 'kl', 'pak', 'jokowi', 'yg', 'minta', 'supaya', 'apa', 'supaya', 'kita', 'gak', 'jual', 'nikel', 'dengan', 'harga', 'lebih', 'murah', 'org', 'luar', 'mau', 'dpt', 'nikel', 'ya', 'bangun', 'pabrik', 'di', 'sini', 'efeknya', 'apa', 'lapangan', 'kerjanya', 'naik']","['ngeh', 'pembangunan', 'cabang', 'jual', 'nikel', 'murah', 'dpt', 'nikel', 'bangun', 'efeknya', 'lapangan', 'kerjanya']",ngeh bangun cabang jual nikel murah dpt nikel bangun efek lapang kerja
1,@arvelanzel gpp gambar aja Oboi melakukan kegiatan dewasa 18+ kek misalnya belajar nyetir mobil bayar token listrik,gpp gambar aja Oboi melakukan kegiatan dewasa  kek misalnya belajar nyetir mobil bayar token listrik,gpp gambar aja oboi melakukan kegiatan dewasa  kek misalnya belajar nyetir mobil bayar token listrik,"['gpp', 'gambar', 'aja', 'oboi', 'melakukan', 'kegiatan', 'dewasa', 'kek', 'misalnya', 'belajar', 'nyetir', 'mobil', 'bayar', 'token', 'listrik']","['gpp', 'gambar', 'oboi', 'kegiatan', 'dewasa', 'belajar', 'nyetir', 'bayar', 'token']",gpp gambar obo giat dewasa ajar nyetir bayar token
2,@SelebtwitMobil anjirlah masih pada gapercaya sama mobcin pdhl sparepartnya murah². invasi mobil listrik yg membuat brand TESLA/german/italia/prancis/jepang/korea takut aja dari cina...... *diluar konteks EV emang combustion biasa busug sih mobcin kek wuling sampah semua (except MG/CHERRY),anjirlah masih pada gapercaya sama mobcin pdhl sparepartnya murah invasi mobil listrik yg membuat brand TESLAgermanitaliaprancisjepangkorea takut aja dari cina diluar konteks EV emang combustion biasa busug sih mobcin kek wuling sampah semua except MGCHERRY,anjirlah masih pada gapercaya sama mobcin pdhl sparepartnya murah invasi mobil listrik yg membuat brand teslagermanitaliaprancisjepangkorea takut aja dari cina diluar konteks ev emang combustion biasa busug sih mobcin kek wuling sampah semua except mgcherry,"['anjirlah', 'masih', 'pada', 'gapercaya', 'sama', 'mobcin', 'pdhl', 'sparepartnya', 'murah', 'invasi', 'mobil', 'listrik', 'yg', 'membuat', 'brand', 'teslagermanitaliaprancisjepangkorea', 'takut', 'aja', 'dari', 'cina', 'diluar', 'konteks', 'ev', 'emang', 'combustion', 'biasa', 'busug', 'sih', 'mobcin', 'kek', 'wuling', 'sampah', 'semua', 'except', 'mgcherry']","['anjirlah', 'gapercaya', 'mobcin', 'pdhl', 'sparepartnya', 'murah', 'invasi', 'brand', 'teslagermanitaliaprancisjepangkorea', 'takut', 'cina', 'diluar', 'konteks', 'combustion', 'busug', 'mobcin', 'sampah', 'except', 'mgcherry']",anjir gapercaya mobcin pdhl sparepartnya murah invasi brand teslagermanitaliaprancisjepangkorea takut cina luar konteks combustion busug mobcin sampah except mgcherry
1,@atiamerlan_ Kayak kehamilan PHK kenaikan pajak dn naiknya harga sembako gitu kan Apalagi kalo nanti diberlakukan kenaikan pajak tinggi utk mobil yg belum hybrid atau listrik fix jadi spicy Dari keluarga bumbu yg lain,Kayak kehamilan PHK kenaikan pajak dn naiknya harga sembako gitu kan Apalagi kalo nanti diberlakukan kenaikan pajak tinggi utk mobil yg belum hybrid atau listrik fix jadi spicy Dari keluarga bumbu yg lain,kayak kehamilan phk kenaikan pajak dn naiknya harga sembako gitu kan apalagi kalo nanti diberlakukan kenaikan pajak tinggi utk mobil yg belum hybrid atau listrik fix jadi spicy dari keluarga bumbu yg lain,"['kayak', 'kehamilan', 'phk', 'kenaikan', 'pajak', 'dn', 'naiknya', 'harga', 'sembako', 'gitu', 'kan', 'apalagi', 'kalo', 'nanti', 'diberlakukan', 'kenaikan', 'pajak', 'tinggi', 'utk', 'mobil', 'yg', 'belum', 'hybrid', 'atau', 'listrik', 'fix', 'jadi', 'spicy', 'dari', 'keluarga', 'bumbu', 'yg', 'lain']","['kehamilan', 'phk', 'kenaikan', 'pajak', 'dn', 'naiknya', 'sembako', 'diberlakukan', 'kenaikan', 'pajak', 'fix', 'spicy', 'bumbu']",hamil phk naik pajak dn naik sembako laku naik pajak fix spicy bumbu
2,kalo punya duit banyak pasti beli mobil listrik buat harian. ga papa mobilan terus asal duit keluar buat bayar tol doang. bensin mahal anjir kl pake mobil harian. badanku udah menglelah banget pake tiger. berattt... ‍,kalo punya duit banyak pasti beli mobil listrik buat harian ga papa mobilan terus asal duit keluar buat bayar tol doang bensin mahal anjir kl pake mobil harian badanku udah menglelah banget pake tiger berattt,kalo punya duit banyak pasti beli mobil listrik buat harian ga papa mobilan terus asal duit keluar buat bayar tol doang bensin mahal anjir kl pake mobil harian badanku udah menglelah banget pake tiger berattt,"['kalo', 'punya', 'duit', 'banyak', 'pasti', 'beli', 'mobil', 'listrik', 'buat', 'harian', 'ga', 'papa', 'mobilan', 'terus', 'asal', 'duit', 'keluar', 'buat', 'bayar', 'tol', 'doang', 'bensin', 'mahal', 'anjir', 'kl', 'pake', 'mobil', 'harian', 'badanku', 'udah', 'menglelah', 'banget', 'pake', 'tiger', 'berattt']","['duit', 'harian', 'papa', 'mobilan', 'duit', 'bayar', 'tol', 'mahal', 'anjir', 'harian', 'badanku', 'menglelah', 'tiger', 'berattt']",duit hari papa mobil duit bayar tol mahal anjir hari badan menglelah tiger berattt
0,@niwseir memang tolol coba pimpinannya ditunjuk utk diterusin ke anaknya pasti bisa bikin jalanan penuh dg mobil listrik,memang tolol coba pimpinannya ditunjuk utk diterusin ke anaknya pasti bisa bikin jalanan penuh dg mobil listrik,memang tolol coba pimpinannya ditunjuk utk diterusin ke anaknya pasti bisa bikin jalanan penuh dg mobil listrik,"['memang', 'tolol', 'coba', 'pimpinannya', 'ditunjuk', 'utk', 'diterusin', 'ke', 'anaknya', 'pasti', 'bisa', 'bikin', 'jalanan', 'penuh', 'dg', 'mobil', 'listrik']","['tolol', 'pimpinannya', 'diterusin', 'anaknya', 'jalanan', 'penuh']",tolol pimpin diterusin anak jalan penuh
1,@tanyakanrl Kita hidup di dunia yang butuh sesuatu yang realistis. Kehidupan kita ga bakalan berputar cuma di kebahagiaan pas muda doang.. token listrik bunyi beras abis tagihan asuransi cicilan rumah cicilan mobil semua itu bakalan bisa dilewati bersama Gojo Satoru.,Kita hidup di dunia yang butuh sesuatu yang realistis Kehidupan kita ga bakalan berputar cuma di kebahagiaan pas muda doang token listrik bunyi beras abis tagihan asuransi cicilan rumah cicilan mobil semua itu bakalan bisa dilewati bersama Gojo Satoru,kita hidup di dunia yang butuh sesuatu yang realistis kehidupan kita ga bakalan berputar cuma di kebahagiaan pas muda doang token listrik bunyi beras abis tagihan asuransi cicilan rumah cicilan mobil semua itu bakalan bisa dilewati bersama gojo satoru,"['kita', 'hidup', 'di', 'dunia', 'yang', 'butuh', 'sesuatu', 'yang', 'realistis', 'kehidupan', 'kita', 'ga', 'bakalan', 'berputar', 'cuma', 'di', 'kebahagiaan', 'pas', 'muda', 'doang', 'token', 'listrik', 'bunyi', 'beras', 'abis', 'tagihan', 'asuransi', 'cicilan', 'rumah', 'cicilan', 'mobil', 'semua', 'itu', 'bakalan', 'bisa', 'dilewati', 'bersama', 'gojo', 'satoru']","['hidup', 'butuh', 'realistis', 'kehidupan', 'berputar', 'kebahagiaan', 'muda', 'token', 'bunyi', 'abis', 'tagihan', 'asuransi', 'cicilan', 'cicilan', 'dilewati', 'gojo', 'satoru']",hidup butuh realistis hidup putar bahagia muda token bunyi abis tagih asuransi cicil cicil lewat gojo satoru
0,Edan ieu perang mobil listrik aya brand nu wani mere garansi seumur hidup free servis+sparepart 15 tahun/150+km,Edan ieu perang mobil listrik aya brand nu wani mere garansi seumur hidup free servissparepart  tahunkm,edan ieu perang mobil listrik aya brand nu wani mere garansi seumur hidup free servissparepart  tahunkm,"['edan', 'ieu', 'perang', 'mobil', 'listrik', 'aya', 'brand', 'nu', 'wani', 'mere', 'garansi', 'seumur', 'hidup', 'free', 'servissparepart', 'tahunkm']","['edan', 'ieu', 'perang', 'aya', 'brand', 'nu', 'wani', 'mere', 'garansi', 'seumur', 'hidup', 'free', 'servissparepart', 'tahunkm']",edan ieu perang aya brand nu wani mere garansi umur hidup free servissparepart tahunkm
2,Mayoritas model mobil listrik di Indonesia saat ini menggunakan LFP disebabkan harga baterai LFP yang lebih murah. LFP: BYD Wuling Suzuki. Harga mobil Rp200 - Rp500 juta Nikel: Hyundai Tesla Toyota Innova Hybrid. Harga mobil Rp500 juta - Rp1 2 Miliar,Mayoritas model mobil listrik di Indonesia saat ini menggunakan LFP disebabkan harga baterai LFP yang lebih murah LFP BYD Wuling Suzuki Harga mobil Rp  Rp juta Nikel Hyundai Tesla Toyota Innova Hybrid Harga mobil Rp juta  Rp  Miliar,mayoritas model mobil listrik di indonesia saat ini menggunakan lfp disebabkan harga baterai lfp yang lebih murah lfp byd wuling suzuki harga mobil rp  rp juta nikel hyundai tesla toyota innova hybrid harga mobil rp juta  rp  miliar,"['mayoritas', 'model', 'mobil', 'listrik', 'di', 'indonesia', 'saat', 'ini', 'menggunakan', 'lfp', 'disebabkan', 'harga', 'baterai', 'lfp', 'yang', 'lebih', 'murah', 'lfp', 'byd', 'wuling', 'suzuki', 'harga', 'mobil', 'rp', 'rp', 'juta', 'nikel', 'hyundai', 'tesla', 'toyota', 'innova', 'hybrid', 'harga', 'mobil', 'rp', 'juta', 'rp', 'miliar']","['mayoritas', 'model', 'lfp', 'disebabkan', 'lfp', 'murah', 'lfp', 'suzuki', 'nikel', 'innova', 'miliar']",mayoritas model lfp sebab lfp murah lfp suzuki nikel innova miliar
2,@akuuwuphobia Tolong yakinkan aku buat beli mobil listrik,Tolong yakinkan aku buat beli mobil listrik,tolong yakinkan aku buat beli mobil listrik,"['tolong', 'yakinkan', 'aku', 'buat', 'beli', 'mobil', 'listrik']","['tolong', 'yakinkan']",tolong yakin
2,@gibran_gen Yuk dukung kendaraan yang ramah lingkungan gunakan motor listrik sepeda listrik dan mobil listrik,Yuk dukung kendaraan yang ramah lingkungan gunakan motor listrik sepeda listrik dan mobil listrik,yuk dukung kendaraan yang ramah lingkungan gunakan motor listrik sepeda listrik dan mobil listrik,"['yuk', 'dukung', 'kendaraan', 'yang', 'ramah', 'lingkungan', 'gunakan', 'motor', 'listrik', 'sepeda', 'listrik', 'dan', 'mobil', 'listrik']","['yuk', 'ramah', 'lingkungan']",yuk ramah lingkung
2,@1amknowme @2009isbestyear yapp setuju ibaratkan mobil listrik anies tuh sudah semaju itu tapi indonesia yang memang blm siap untuk sampe dititik tersebutt,yapp setuju ibaratkan mobil listrik anies tuh sudah semaju itu tapi indonesia yang memang blm siap untuk sampe dititik tersebutt,yapp setuju ibaratkan mobil listrik anies tuh sudah semaju itu tapi indonesia yang memang blm siap untuk sampe dititik tersebutt,"['yapp', 'setuju', 'ibaratkan', 'mobil', 'listrik', 'anies', 'tuh', 'sudah', 'semaju', 'itu', 'tapi', 'indonesia', 'yang', 'memang', 'blm', 'siap', 'untuk', 'sampe', 'dititik', 'tersebutt']","['yapp', 'setuju', 'semaju', 'dititik', 'tersebutt']",yapp tuju maju titik tersebutt
0,@_cocaine05 @kittygalisback Sepeda mobil motor listrik pun bakal jd perusak lingkungan kalo listriknya masih pake batu bara WKWKWKWKW,Sepeda mobil motor listrik pun bakal jd perusak lingkungan kalo listriknya masih pake batu bara WKWKWKWKW,sepeda mobil motor listrik pun bakal jd perusak lingkungan kalo listriknya masih pake batu bara wkwkwkwkw,"['sepeda', 'mobil', 'motor', 'listrik', 'pun', 'bakal', 'jd', 'perusak', 'lingkungan', 'kalo', 'listriknya', 'masih', 'pake', 'batu', 'bara', 'wkwkwkwkw']","['perusak', 'lingkungan', 'listriknya', 'batu', 'bara', 'wkwkwkwkw']",usak lingkung listrik batu bara wkwkwkwkw
0,kondisi melambatnya ekonomi di china karena bubble properti mengkhawatirkan. tapi lini produksi china banyak bgt apalagi mobil listrik. yg lebih mengkhawatirkan adalah otomotif jepang dan eropa yg setengah2 pindah ke listrik. apakah mereka akan terlibasseperti nokia/bluberry?,kondisi melambatnya ekonomi di china karena bubble properti mengkhawatirkan tapi lini produksi china banyak bgt apalagi mobil listrik yg lebih mengkhawatirkan adalah otomotif jepang dan eropa yg setengah pindah ke listrik apakah mereka akan terlibasseperti nokiabluberry,kondisi melambatnya ekonomi di china karena bubble properti mengkhawatirkan tapi lini produksi china banyak bgt apalagi mobil listrik yg lebih mengkhawatirkan adalah otomotif jepang dan eropa yg setengah pindah ke listrik apakah mereka akan terlibasseperti nokiabluberry,"['kondisi', 'melambatnya', 'ekonomi', 'di', 'china', 'karena', 'bubble', 'properti', 'mengkhawatirkan', 'tapi', 'lini', 'produksi', 'china', 'banyak', 'bgt', 'apalagi', 'mobil', 'listrik', 'yg', 'lebih', 'mengkhawatirkan', 'adalah', 'otomotif', 'jepang', 'dan', 'eropa', 'yg', 'setengah', 'pindah', 'ke', 'listrik', 'apakah', 'mereka', 'akan', 'terlibasseperti', 'nokiabluberry']","['kondisi', 'melambatnya', 'ekonomi', 'bubble', 'properti', 'mengkhawatirkan', 'lini', 'produksi', 'mengkhawatirkan', 'otomotif', 'eropa', 'pindah', 'terlibasseperti', 'nokiabluberry']",kondisi lambat ekonomi bubble properti khawatir lini produksi khawatir otomotif eropa pindah terlibasseperti nokiabluberry
1,@cappuccinthot bener bgt. pliss jangan bangga kl sering rusakin mobil walaupun nabrak tiang listrik tp kan kita gatau kedepannya apa yg bakal ditabrak...,bener bgt pliss jangan bangga kl sering rusakin mobil walaupun nabrak tiang listrik tp kan kita gatau kedepannya apa yg bakal ditabrak,bener bgt pliss jangan bangga kl sering rusakin mobil walaupun nabrak tiang listrik tp kan kita gatau kedepannya apa yg bakal ditabrak,"['bener', 'bgt', 'pliss', 'jangan', 'bangga', 'kl', 'sering', 'rusakin', 'mobil', 'walaupun', 'nabrak', 'tiang', 'listrik', 'tp', 'kan', 'kita', 'gatau', 'kedepannya', 'apa', 'yg', 'bakal', 'ditabrak']","['pliss', 'bangga', 'rusakin', 'kedepannya', 'ditabrak']",pliss bangga rusakin depan tabrak
2,@TsamaraDKI Ya udah dapet mobil listrik masa putuskan yg lain sih ya,Ya udah dapet mobil listrik masa putuskan yg lain sih ya,ya udah dapet mobil listrik masa putuskan yg lain sih ya,"['ya', 'udah', 'dapet', 'mobil', 'listrik', 'masa', 'putuskan', 'yg', 'lain', 'sih', 'ya']",['putuskan'],putus
2,@AlwaysBeenChoze Coba research @bitgertbrise karena ada projek mobil listrik exchange real estate pembayaran gateway dll #BRISE,Coba research  karena ada projek mobil listrik exchange real estate pembayaran gateway dll BRISE,coba research  karena ada projek mobil listrik exchange real estate pembayaran gateway dll brise,"['coba', 'research', 'karena', 'ada', 'projek', 'mobil', 'listrik', 'exchange', 'real', 'estate', 'pembayaran', 'gateway', 'dll', 'brise']","['research', 'projek', 'exchange', 'real', 'estate', 'pembayaran', 'gateway', 'brise']",research projek exchange real estate bayar gateway brise
2,@DiSuatuSore @TsamaraDKI Waktu belum dapet mobil listrik,Waktu belum dapet mobil listrik,waktu belum dapet mobil listrik,"['waktu', 'belum', 'dapet', 'mobil', 'listrik']",[],
0,@Strategi_Bisnis Tutup sik kyknya enggk. Krn ev tetep butuh oli walopun gk banyak. Dan mobil konvensional tetep ada pasarnya. Feel bawa mobil listrik gk bisa seenak mobil bensin.,Tutup sik kyknya enggk Krn ev tetep butuh oli walopun gk banyak Dan mobil konvensional tetep ada pasarnya Feel bawa mobil listrik gk bisa seenak mobil bensin,tutup sik kyknya enggk krn ev tetep butuh oli walopun gk banyak dan mobil konvensional tetep ada pasarnya feel bawa mobil listrik gk bisa seenak mobil bensin,"['tutup', 'sik', 'kyknya', 'enggk', 'krn', 'ev', 'tetep', 'butuh', 'oli', 'walopun', 'gk', 'banyak', 'dan', 'mobil', 'konvensional', 'tetep', 'ada', 'pasarnya', 'feel', 'bawa', 'mobil', 'listrik', 'gk', 'bisa', 'seenak', 'mobil', 'bensin']","['tutup', 'sik', 'kyknya', 'enggk', 'butuh', 'oli', 'walopun', 'konvensional', 'pasarnya', 'feel', 'bawa', 'seenak']",tutup sik kyknya enggk butuh oli walopun konvensional pasar feel bawa enak
0,@merapi_uncover Dan bsk pas zaman mobil listrik. Macetnya sama cmn gk brisik sm bau wkwk,Dan bsk pas zaman mobil listrik Macetnya sama cmn gk brisik sm bau wkwk,dan bsk pas zaman mobil listrik macetnya sama cmn gk brisik sm bau wkwk,"['dan', 'bsk', 'pas', 'zaman', 'mobil', 'listrik', 'macetnya', 'sama', 'cmn', 'gk', 'brisik', 'sm', 'bau', 'wkwk']","['bsk', 'zaman', 'macetnya', 'brisik', 'bau']",bsk zaman macet brisik bau
2,@TsamaraDKI Di TPS pasti hatimu guncang lewatin 03 karena pilihanmu 02 itu tdk objektif tapi karena mobil listrik dari ET,Di TPS pasti hatimu guncang lewatin  karena pilihanmu  itu tdk objektif tapi karena mobil listrik dari ET,di tps pasti hatimu guncang lewatin  karena pilihanmu  itu tdk objektif tapi karena mobil listrik dari et,"['di', 'tps', 'pasti', 'hatimu', 'guncang', 'lewatin', 'karena', 'pilihanmu', 'itu', 'tdk', 'objektif', 'tapi', 'karena', 'mobil', 'listrik', 'dari', 'et']","['tps', 'hatimu', 'guncang', 'lewatin', 'pilihanmu', 'objektif', 'et']",tps hati guncang lewatin pilih objektif et
